"Var1" "Var2" "value" "gender"
"520" 40 7 129.061463325307 "m"
"521" 41 7 135.937833246649 "m"
"522" 42 7 136.941694806336 "m"
"523" 43 7 139.457818750304 "m"
"524" 44 7 146.30294916644 "m"
"525" 45 7 148.998465087265 "m"
"526" 46 7 152.637954608024 "m"
"527" 47 7 158.463960056902 "m"
"528" 48 7 164.690540568759 "m"
"529" 49 7 176.002924381641 "m"
"530" 50 7 185.808190995598 "m"
"531" 51 7 201.30974942736 "m"
"532" 52 7 190.258172458815 "m"
"533" 53 7 167.024410900086 "m"
"534" 54 7 176.366178739508 "m"
"535" 55 7 188.183915459642 "m"
"536" 56 7 187.631006360984 "m"
"537" 57 7 177.959286387696 "m"
"538" 58 7 173.223256370889 "m"
"539" 59 7 173.676500320725 "m"
"540" 60 7 171.505146050677 "m"
"541" 61 7 166.719667368308 "m"
"542" 62 7 158.666110787171 "m"
"543" 63 7 155.160101384237 "m"
"544" 64 7 134.580047732409 "m"
"545" 65 7 120.438467065838 "m"
"546" 66 7 115.501341545572 "m"
"547" 67 7 106.725500165393 "m"
"548" 68 7 99.445845592631 "m"
"549" 69 7 85.2650576611102 "m"
"550" 70 7 77.7758813817912 "m"
"551" 71 7 62.2979765456668 "m"
"552" 72 7 44.9792010769979 "m"
"553" 73 7 32.1707852428883 "m"
"554" 74 7 20.5098702733367 "m"
"555" 75 7 12.0910835163122 "m"
"556" 76 7 7.22591272695069 "m"
"557" 77 7 4.46022887352794 "m"
"558" 78 7 2.58948161115363 "m"
"559" 79 7 1.43811737247202 "m"
"560" 80 7 0.903011871450587 "m"
"561" 1 8 4.09450539598698 "m"
"562" 2 8 4.54841571233401 "m"
"563" 3 8 5.11095180135967 "m"
"564" 4 8 5.77171833793582 "m"
"565" 5 8 6.49052936864464 "m"
"566" 6 8 7.30477728662391 "m"
"567" 7 8 8.20233973131614 "m"
"568" 8 8 9.08139389519153 "m"
"569" 9 8 9.78759101434055 "m"
"570" 10 8 10.4361424258456 "m"
"571" 11 8 11.2566871835408 "m"
"572" 12 8 12.3086458510966 "m"
"573" 13 8 13.6050661699633 "m"
"574" 14 8 14.7534727474806 "m"
"575" 15 8 16.0585902095746 "m"
"576" 16 8 17.7621537723833 "m"
"577" 17 8 19.3921524320831 "m"
"578" 18 8 21.4463332596352 "m"
"579" 19 8 23.0797357431733 "m"
"580" 20 8 24.272385825303 "m"
"581" 21 8 26.2494706872806 "m"
"582" 22 8 28.2703160050484 "m"
